StateName,CountyName,County_FIPS,Event_name,Year,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
OHIO,Miami,39109,Severe Weather/Tornadoes 2023 Mar Central/East,2023,250000.0,250000.0,2.25477,1,1,2
ARKANSAS,Mississippi,5093,Severe Weather/Tornadoes 2023 Mar Central/East,2023,50000.0,50000.0,1.29323,1,1,5
MISSOURI,Mississippi,29133,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.08459,1,1,1
WEST VIRGINIA,Monongalia,54061,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.18567,1,1,6
INDIANA,Monroe,18105,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1066000.0,1066000.0,7.65024,1,1,1
MICHIGAN,Monroe,26115,Severe Weather/Tornadoes 2023 Mar Central/East,2023,25000.0,25000.0,0.16124,1,1,1
MISSOURI,Monroe,29137,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,1.14969,1,1,1
WEST VIRGINIA,Monroe,54063,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.80762,1,1,1
KENTUCKY,Montgomery,21173,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.14022,1,1,3
VIRGINIA,Montgomery,51121,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.02027,1,1,1
ILLINOIS,Montgomery,17135,Severe Weather/Tornadoes 2023 Mar Central/East,2023,35000.0,35000.0,1.26523,1,1,3
PENNSYLVANIA,Montgomery,42091,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.00115,1,1,1
INDIANA,Montgomery,18107,Severe Weather/Tornadoes 2023 Mar Central/East,2023,35000.0,35000.0,0.90737,1,1,2
KENTUCKY,Morgan,21175,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,1
INDIANA,Morgan,18109,Severe Weather/Tornadoes 2023 Mar Central/East,2023,8322000.0,8322000.0,113.64661,1,1,5
KENTUCKY,Muhlenberg,21177,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.03271,1,1,1
MISSOURI,New Madrid,29143,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.06483,1,1,1
MISSOURI,Nodaway,29147,Severe Weather/Tornadoes 2023 Mar Central/East,2023,100000.0,100000.0,4.83209,1,1,1
VIRGINIA,Northumberland,51133,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.16141,1,1,2
NEW YORK,Ontario,36069,Severe Weather/Tornadoes 2023 Mar Central/East,2023,6500.0,6500.0,0.05778,1,1,8
OKLAHOMA,Osage,40113,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.21678,1,1,1
INDIANA,Owen,18119,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1583000.0,1583000.0,73.51848,1,1,3
VIRGINIA,Patrick,51141,Severe Weather/Tornadoes 2023 Mar Central/East,2023,35000.0,35000.0,1.99897,1,1,1
OHIO,Paulding,39125,Severe Weather/Tornadoes 2023 Mar Central/East,2023,30000.0,30000.0,1.60376,1,1,1
OKLAHOMA,Pawnee,40117,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.31518,1,1,1
MISSOURI,Perry,29157,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.10554,1,1,2
KENTUCKY,Perry,21193,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.36855,1,1,3
ILLINOIS,Perry,17145,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.09755,1,1,2
ARKANSAS,Phillips,5107,Severe Weather/Tornadoes 2023 Mar Central/East,2023,30000.0,30000.0,2.00521,1,1,2
KENTUCKY,Pike,21195,Severe Weather/Tornadoes 2023 Mar Central/East,2023,32000.0,32000.0,0.5717,1,1,3
INDIANA,Pike,18125,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.16521,1,1,2
MISSISSIPPI,Pontotoc,28115,Severe Weather/Tornadoes 2023 Mar Central/East,2023,3000000.0,3000000.0,95.13239,1,1,2
ILLINOIS,Pope,17151,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.53952,1,1,2
OHIO,Portage,39133,Severe Weather/Tornadoes 2023 Mar Central/East,2023,30000.0,30000.0,0.18443,1,1,2
INDIANA,Posey,18129,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.07987,1,1,2
PENNSYLVANIA,Potter,42105,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.12501,1,1,2
KENTUCKY,Powell,21197,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,1
OHIO,Preble,39135,Severe Weather/Tornadoes 2023 Mar Central/East,2023,200000.0,200000.0,4.93145,1,1,1
MISSISSIPPI,Prentiss,28117,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.19893,1,1,2
WEST VIRGINIA,Preston,54077,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,4
ARKANSAS,Pulaski,5119,Severe Weather/Tornadoes 2023 Mar Central/East,2023,85710000.0,85710000.0,214.27018,1,1,1
VIRGINIA,Pulaski,51155,Severe Weather/Tornadoes 2023 Mar Central/East,2023,17500.0,17500.0,0.51998,1,1,1
KENTUCKY,Pulaski,21199,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.07554,1,1,7
ILLINOIS,Pulaski,17153,Severe Weather/Tornadoes 2023 Mar Central/East,2023,22000.0,22000.0,4.47974,1,1,4
OHIO,Putnam,39137,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.29241,1,1,2
VIRGINIA,Radford,51750,Severe Weather/Tornadoes 2023 Mar Central/East,2023,19500.0,19500.0,1.14902,1,1,2
LOUISIANA,Richland,22083,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,1.01461,1,1,1
OHIO,Richland,39139,Severe Weather/Tornadoes 2023 Mar Central/East,2023,55000.0,55000.0,0.43977,1,1,2
GEORGIA,Richmond,13245,Severe Weather/Tornadoes 2023 Mar Central/East,2023,100.0,100.0,0.00049,1,1,1
VIRGINIA,Richmond city,51760,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.00872,1,1,4
INDIANA,Ripley,18137,Severe Weather/Tornadoes 2023 Mar Central/East,2023,11000.0,11000.0,0.37636,1,1,6
MISSOURI,Ripley,29181,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.18508,1,1,2
TENNESSEE,Roane,47145,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,1
VIRGINIA,Roanoke,51161,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.20613,1,1,1
VIRGINIA,Roanoke city,51770,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.20582,1,1,1
WISCONSIN,Rock,55105,Severe Weather/Tornadoes 2023 Mar Central/East,2023,810000.0,810000.0,4.93067,1,1,4
VIRGINIA,Rockbridge,51163,Severe Weather/Tornadoes 2023 Mar Central/East,2023,11666.67,11666.67,0.52181,1,1,1
KENTUCKY,Rockcastle,21203,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,1
OKLAHOMA,Rogers,40131,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.19951,1,1,1
KENTUCKY,Rowan,21205,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.08194,1,1,1
INDIANA,Rush,18139,Severe Weather/Tornadoes 2023 Mar Central/East,2023,35000.0,35000.0,2.07752,1,1,2
TENNESSEE,Rutherford,47149,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1450000.0,1450000.0,3.94987,1,1,3
VIRGINIA,Salem,51775,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.78125,1,1,1
ILLINOIS,Saline,17165,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.08744,1,1,2
NEW YORK,Saratoga,36091,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,4
NEW YORK,Schuyler,36097,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.2856,1,1,2
MISSOURI,Scott,29201,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.05279,1,1,2
INDIANA,Shelby,18145,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.44217,1,1,2
TENNESSEE,Shelby,47157,Severe Weather/Tornadoes 2023 Mar Central/East,2023,500000.0,500000.0,0.54943,1,1,2
VIRGINIA,Smyth,51173,Severe Weather/Tornadoes 2023 Mar Central/East,2023,30000.0,30000.0,1.02683,1,1,1
MARYLAND,Somerset,24039,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.08029,1,1,4
INDIANA,Spencer,18147,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.10045,1,1,2
OHIO,Stark,39151,Severe Weather/Tornadoes 2023 Mar Central/East,2023,60000.0,60000.0,0.16098,1,1,6
INDIANA,Steuben,18151,Severe Weather/Tornadoes 2023 Mar Central/East,2023,14000.0,14000.0,0.40095,1,1,5
NEW YORK,Steuben,36101,Severe Weather/Tornadoes 2023 Mar Central/East,2023,18500.0,18500.0,0.20073,1,1,10
INDIANA,St. Joseph,18141,Severe Weather/Tornadoes 2023 Mar Central/East,2023,101000.0,101000.0,0.37017,1,1,20
MICHIGAN,St. Joseph,26149,Severe Weather/Tornadoes 2023 Mar Central/East,2023,7000.0,7000.0,0.11498,1,1,3
MISSOURI,St. Louis,29189,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.01013,1,1,4
MISSOURI,St. Louis city,29510,Severe Weather/Tornadoes 2023 Mar Central/East,2023,30000.0,30000.0,0.10648,1,1,2
MISSOURI,Stoddard,29207,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.07043,1,1,2
IOWA,Story,19169,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.20291,1,1,1
INDIANA,Sullivan,18153,Severe Weather/Tornadoes 2023 Mar Central/East,2023,18160000.0,18160000.0,874.88558,1,1,1
WEST VIRGINIA,Summers,54089,Severe Weather/Tornadoes 2023 Mar Central/East,2023,6000.0,6000.0,0.51809,1,1,1
NORTH CAROLINA,Surry,37171,Severe Weather/Tornadoes 2023 Mar Central/East,2023,60000.0,60000.0,0.83961,1,1,1
DELAWARE,Sussex,10005,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,1
TEXAS,Tarrant,48439,Severe Weather/Tornadoes 2023 Mar Central/East,2023,100000.0,100000.0,0.04581,1,1,1
VIRGINIA,Tazewell,51185,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.25562,1,1,1
NEW YORK,Tioga,36107,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.08383,1,1,4
PENNSYLVANIA,Tioga,42117,Severe Weather/Tornadoes 2023 Mar Central/East,2023,16000.0,16000.0,0.39177,1,1,6
INDIANA,Tippecanoe,18157,Severe Weather/Tornadoes 2023 Mar Central/East,2023,700000.0,700000.0,3.70778,1,1,2
TENNESSEE,Tipton,47167,Severe Weather/Tornadoes 2023 Mar Central/East,2023,80330000.0,80330000.0,1295.33177,1,1,6
MISSISSIPPI,Tishomingo,28141,Severe Weather/Tornadoes 2023 Mar Central/East,2023,50000.0,50000.0,2.70168,1,1,1
KENTUCKY,Todd,21219,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.08004,1,1,1
KENTUCKY,Trigg,21221,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.06959,1,1,1
TENNESSEE,Trousdale,47169,Severe Weather/Tornadoes 2023 Mar Central/East,2023,55000.0,55000.0,4.48211,1,1,3
OKLAHOMA,Tulsa,40143,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.02929,1,1,1
MISSISSIPPI,Tunica,28143,Severe Weather/Tornadoes 2023 Mar Central/East,2023,375000.0,375000.0,40.61079,1,1,9
OHIO,Tuscarawas,39157,Severe Weather/Tornadoes 2023 Mar Central/East,2023,60000.0,60000.0,0.65307,1,1,4
OHIO,Union,39159,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.05744,1,1,2
ILLINOIS,Union,17181,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.12,1,1,2
MISSISSIPPI,Union,28145,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.70711,1,1,3
KENTUCKY,Union,21225,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.1526,1,1,2
TENNESSEE,Van Buren,47175,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.77006,1,1,2
INDIANA,Vanderburgh,18163,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.01112,1,1,2
OHIO,Van Wert,39161,Severe Weather/Tornadoes 2023 Mar Central/East,2023,40000.0,40000.0,1.39353,1,1,4
PENNSYLVANIA,Venango,42121,Severe Weather/Tornadoes 2023 Mar Central/East,2023,135000.0,135000.0,2.73108,1,1,7
INDIANA,Vigo,18167,Severe Weather/Tornadoes 2023 Mar Central/East,2023,20000.0,20000.0,0.18841,1,1,2
ILLINOIS,Wabash,17185,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.18278,1,1,2
GEORGIA,Walton,13297,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.00937,1,1,2
WISCONSIN,Walworth,55127,Severe Weather/Tornadoes 2023 Mar Central/East,2023,750000.0,750000.0,7.08737,1,1,5
IOWA,Wapello,19179,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000000.0,2000000.0,56.87312,1,1,1
OHIO,Warren,39165,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.00793,1,1,4
PENNSYLVANIA,Warren,42123,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.10646,1,1,4
INDIANA,Warrick,18173,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.03036,1,1,2
PENNSYLVANIA,Washington,42125,Severe Weather/Tornadoes 2023 Mar Central/East,2023,15000.0,15000.0,0.07135,1,1,6
OKLAHOMA,Washington,40147,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.1862,1,1,1
NORTH CAROLINA,Watauga,37189,Severe Weather/Tornadoes 2023 Mar Central/East,2023,60000.0,60000.0,1.09593,1,1,1
KENTUCKY,Wayne,21231,Severe Weather/Tornadoes 2023 Mar Central/East,2023,1000.0,1000.0,0.05107,1,1,3
OHIO,Wayne,39169,Severe Weather/Tornadoes 2023 Mar Central/East,2023,5000.0,5000.0,0.04291,1,1,2
MISSOURI,Wayne,29223,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.185,1,1,2
INDIANA,Wayne,18177,Severe Weather/Tornadoes 2023 Mar Central/East,2023,15000.0,15000.0,0.22684,1,1,2
ILLINOIS,Wayne,17191,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.1269,1,1,2
TENNESSEE,Wayne,47181,Severe Weather/Tornadoes 2023 Mar Central/East,2023,550000.0,550000.0,34.23379,1,1,1
KENTUCKY,Webster,21233,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.15716,1,1,2
INDIANA,Wells,18179,Severe Weather/Tornadoes 2023 Mar Central/East,2023,104000.0,104000.0,3.64209,1,1,8
VIRGINIA,Westmoreland,51193,Severe Weather/Tornadoes 2023 Mar Central/East,2023,16000.0,16000.0,0.84153,1,1,4
PENNSYLVANIA,Westmoreland,42129,Severe Weather/Tornadoes 2023 Mar Central/East,2023,50000.0,50000.0,0.14238,1,1,4
WEST VIRGINIA,Wetzel,54103,Severe Weather/Tornadoes 2023 Mar Central/East,2023,0.0,0.0,0.0,0,1,4
TENNESSEE,White,47185,Severe Weather/Tornadoes 2023 Mar Central/East,2023,105000.0,105000.0,3.65956,1,1,4
ILLINOIS,White,17193,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.14924,1,1,2
INDIANA,White,18181,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,0.40133,1,1,4
KENTUCKY,Whitley,21235,Severe Weather/Tornadoes 2023 Mar Central/East,2023,3000.0,3000.0,0.08147,1,1,1
MARYLAND,Wicomico,24045,Severe Weather/Tornadoes 2023 Mar Central/East,2023,3000.0,3000.0,0.02863,1,1,4
NORTH CAROLINA,Wilkes,37193,Severe Weather/Tornadoes 2023 Mar Central/East,2023,100000.0,100000.0,1.51485,1,1,1
ILLINOIS,Williamson,17199,Severe Weather/Tornadoes 2023 Mar Central/East,2023,2000.0,2000.0,0.02998,1,1,2
KENTUCKY,Wolfe,21237,Severe Weather/Tornadoes 2023 Mar Central/East,2023,10000.0,10000.0,1.59185,1,1,1
MARYLAND,Worcester,24047,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.07384,1,1,4
OHIO,Wyandot,39175,Severe Weather/Tornadoes 2023 Mar Central/East,2023,16000.0,16000.0,0.74568,1,1,2
NEW YORK,Wyoming,36121,Severe Weather/Tornadoes 2023 Mar Central/East,2023,17000.0,17000.0,0.43003,1,1,10
SOUTH CAROLINA,York,45091,Severe Weather/Tornadoes 2023 Mar Central/East,2023,50000.0,50000.0,0.16761,1,1,1
PENNSYLVANIA,York,42133,Severe Weather/Tornadoes 2023 Mar Central/East,2023,4000.0,4000.0,0.00861,1,1,2
PENNSYLVANIA,Allegheny,42003,Severe Weather/Tornadoes 2023 Mar South/East,2023,0.0,0.0,0.0,0,1,1
LOUISIANA,Allen,22003,Severe Weather/Tornadoes 2023 Mar South/East,2023,12000.0,12000.0,0.54269,1,1,4
ARKANSAS,Ashley,5003,Severe Weather/Tornadoes 2023 Mar South/East,2023,1000.0,1000.0,0.05476,1,1,2
OHIO,Athens,39009,Severe Weather/Tornadoes 2023 Mar South/East,2023,10500.0,10500.0,0.16745,1,1,2
LOUISIANA,Avoyelles,22009,Severe Weather/Tornadoes 2023 Mar South/East,2023,52000.0,52000.0,1.35388,1,1,4
WEST VIRGINIA,Barbour,54001,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.65028,1,1,1
SOUTH CAROLINA,Beaufort,45013,Severe Weather/Tornadoes 2023 Mar South/East,2023,1000.0,1000.0,0.00503,1,1,2
WEST VIRGINIA,Berkeley,54003,Severe Weather/Tornadoes 2023 Mar South/East,2023,2000.0,2000.0,0.0151,1,1,4
MISSISSIPPI,Bolivar,28011,Severe Weather/Tornadoes 2023 Mar South/East,2023,1000.0,1000.0,0.03452,1,1,1
WEST VIRGINIA,Boone,54005,Severe Weather/Tornadoes 2023 Mar South/East,2023,500.0,500.0,0.0243,1,1,1
KENTUCKY,Boyd,21019,Severe Weather/Tornadoes 2023 Mar South/East,2023,250.0,250.0,0.00523,1,1,1
FLORIDA,Brevard,12009,Severe Weather/Tornadoes 2023 Mar South/East,2023,0.0,0.0,0.0,0,1,1
NORTH CAROLINA,Brunswick,37019,Severe Weather/Tornadoes 2023 Mar South/East,2023,5000.0,5000.0,0.03126,1,1,2
WEST VIRGINIA,Cabell,54011,Severe Weather/Tornadoes 2023 Mar South/East,2023,1500.0,1500.0,0.01629,1,1,1
KENTUCKY,Calloway,21035,Severe Weather/Tornadoes 2023 Mar South/East,2023,20000.0,20000.0,0.52247,1,1,1
OHIO,Carroll,39019,Severe Weather/Tornadoes 2023 Mar South/East,2023,50000.0,50000.0,1.8686,1,1,1
TENNESSEE,Carroll,47017,Severe Weather/Tornadoes 2023 Mar South/East,2023,75000.0,75000.0,2.59875,1,1,2
MISSISSIPPI,Carroll,28015,Severe Weather/Tornadoes 2023 Mar South/East,2023,5441000.0,5441000.0,570.6345,1,1,2
TENNESSEE,Chester,47023,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.56799,1,1,1
MISSISSIPPI,Chickasaw,28017,Severe Weather/Tornadoes 2023 Mar South/East,2023,25000.0,25000.0,1.48227,1,1,3
KENTUCKY,Christian,21047,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.13883,1,1,2
SOUTH CAROLINA,Clarendon,45027,Severe Weather/Tornadoes 2023 Mar South/East,2023,100.0,100.0,0.00323,1,1,1
PENNSYLVANIA,Clarion,42031,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.27049,1,1,2
MISSISSIPPI,Clarke,28023,Severe Weather/Tornadoes 2023 Mar South/East,2023,100000.0,100000.0,6.56685,1,1,1
OHIO,Clinton,39027,Severe Weather/Tornadoes 2023 Mar South/East,2023,1000.0,1000.0,0.02384,1,1,2
ALABAMA,Colbert,1033,Severe Weather/Tornadoes 2023 Mar South/East,2023,10103000.0,10103000.0,173.11218,1,1,37
GEORGIA,Cook,13075,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.56453,1,1,2
MISSISSIPPI,Copiah,28029,Severe Weather/Tornadoes 2023 Mar South/East,2023,15000.0,15000.0,0.54222,1,1,2
PENNSYLVANIA,Dauphin,42043,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.01037,1,1,1
TENNESSEE,Davidson,47037,Severe Weather/Tornadoes 2023 Mar South/East,2023,74000.0,74000.0,0.10388,1,1,12
OHIO,Delaware,39041,Severe Weather/Tornadoes 2023 Mar South/East,2023,0.0,0.0,0.0,0,1,1
TENNESSEE,Dickson,47043,Severe Weather/Tornadoes 2023 Mar South/East,2023,75000.0,75000.0,1.32208,1,1,2
LOUISIANA,Franklin,22041,Severe Weather/Tornadoes 2023 Mar South/East,2023,130000.0,130000.0,6.74099,1,1,2
MARYLAND,Frederick,24021,Severe Weather/Tornadoes 2023 Mar South/East,2023,5000.0,5000.0,0.01704,1,1,2
OHIO,Gallia,39053,Severe Weather/Tornadoes 2023 Mar South/East,2023,30000.0,30000.0,1.03498,1,1,1
TEXAS,Galveston,48167,Severe Weather/Tornadoes 2023 Mar South/East,2023,25000.0,25000.0,0.06911,1,1,1
NEW YORK,Genesee,36037,Severe Weather/Tornadoes 2023 Mar South/East,2023,2000.0,2000.0,0.03477,1,1,1
TENNESSEE,Giles,47055,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.32551,1,1,2
WEST VIRGINIA,Gilmer,54021,Severe Weather/Tornadoes 2023 Mar South/East,2023,500.0,500.0,0.06893,1,1,1
TEXAS,Grayson,48181,Severe Weather/Tornadoes 2023 Mar South/East,2023,5000.0,5000.0,0.03404,1,1,2
OHIO,Greene,39057,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.01768,1,1,2
KENTUCKY,Greenup,21089,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.08518,1,1,1
GEORGIA,Harris,13145,Severe Weather/Tornadoes 2023 Mar South/East,2023,1000.0,1000.0,0.02728,1,1,2
TEXAS,Harris,48201,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.00207,1,1,2
MISSISSIPPI,Harrison,28047,Severe Weather/Tornadoes 2023 Mar South/East,2023,850.0,850.0,0.00404,1,1,2
WEST VIRGINIA,Harrison,54033,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.15471,1,1,1
TENNESSEE,Haywood,47075,Severe Weather/Tornadoes 2023 Mar South/East,2023,165000.0,165000.0,9.52216,1,1,3
TENNESSEE,Henderson,47077,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.35625,1,1,4
MISSISSIPPI,Hinds,28049,Severe Weather/Tornadoes 2023 Mar South/East,2023,11331000.0,11331000.0,52.73421,1,1,40
MISSISSIPPI,Holmes,28051,Severe Weather/Tornadoes 2023 Mar South/East,2023,100000.0,100000.0,6.33834,1,1,1
ALABAMA,Houston,1069,Severe Weather/Tornadoes 2023 Mar South/East,2023,100000.0,100000.0,0.92198,1,1,1
MISSISSIPPI,Humphreys,28053,Severe Weather/Tornadoes 2023 Mar South/East,2023,13300000.0,13300000.0,1843.12639,1,1,1
MISSISSIPPI,Issaquena,28055,Severe Weather/Tornadoes 2023 Mar South/East,2023,30000.0,30000.0,23.88535,1,1,1
MISSISSIPPI,Itawamba,28057,Severe Weather/Tornadoes 2023 Mar South/East,2023,25000.0,25000.0,1.03765,1,1,1
ALABAMA,Jackson,1071,Severe Weather/Tornadoes 2023 Mar South/East,2023,5556000.0,5556000.0,103.91456,1,1,21
OHIO,Jackson,39079,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.09201,1,1,1
ILLINOIS,Jackson,17077,Severe Weather/Tornadoes 2023 Mar South/East,2023,2000.0,2000.0,0.03836,1,1,2
MISSISSIPPI,Jasper,28061,Severe Weather/Tornadoes 2023 Mar South/East,2023,115000.0,115000.0,7.18166,1,1,3
WEST VIRGINIA,Jefferson,54037,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.05018,1,1,2
OHIO,Jefferson,39081,Severe Weather/Tornadoes 2023 Mar South/East,2023,35000.0,35000.0,0.54665,1,1,1
PENNSYLVANIA,Jefferson,42065,Severe Weather/Tornadoes 2023 Mar South/East,2023,20000.0,20000.0,0.45859,1,1,4
MISSISSIPPI,Jefferson Davis,28065,Severe Weather/Tornadoes 2023 Mar South/East,2023,150000.0,150000.0,13.6749,1,1,1
MISSISSIPPI,Jones,28067,Severe Weather/Tornadoes 2023 Mar South/East,2023,150000.0,150000.0,2.26415,1,1,1
GEORGIA,Jones,13169,Severe Weather/Tornadoes 2023 Mar South/East,2023,150000.0,150000.0,5.17795,1,1,1
WEST VIRGINIA,Kanawha,54039,Severe Weather/Tornadoes 2023 Mar South/East,2023,500.0,500.0,0.00286,1,1,1
MISSISSIPPI,Lafayette,28071,Severe Weather/Tornadoes 2023 Mar South/East,2023,90000.0,90000.0,1.53933,1,1,5
MISSISSIPPI,Lauderdale,28075,Severe Weather/Tornadoes 2023 Mar South/East,2023,1010000.0,1010000.0,14.32076,1,1,15
ALABAMA,Lauderdale,1077,Severe Weather/Tornadoes 2023 Mar South/East,2023,10996000.0,10996000.0,113.57861,1,1,29
PENNSYLVANIA,Lawrence,42073,Severe Weather/Tornadoes 2023 Mar South/East,2023,25000.0,25000.0,0.29596,1,1,2
ALABAMA,Lawrence,1079,Severe Weather/Tornadoes 2023 Mar South/East,2023,10000.0,10000.0,0.29849,1,1,2
OHIO,Lawrence,39087,Severe Weather/Tornadoes 2023 Mar South/East,2023,5000.0,5000.0,0.0891,1,1,1
MISSISSIPPI,Lee,28081,Severe Weather/Tornadoes 2023 Mar South/East,2023,330000.0,330000.0,3.98556,1,1,3
WEST VIRGINIA,Lewis,54041,Severe Weather/Tornadoes 2023 Mar South/East,2023,3000.0,3000.0,0.18182,1,1,1
SOUTH CAROLINA,Lexington,45063,Severe Weather/Tornadoes 2023 Mar South/East,2023,100.0,100.0,0.00032,1,1,1
